scene,net,sta,cha,sps,lat,lon,name,rms_um,peak_um,above_floor
CAPELLA_C14_SP_CPHD_HH_20240703155839_20240703155908,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.2527,0.6486,0
CAPELLA_C14_SP_CPHD_HH_20240703155839_20240703155908,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.283,0.6806,0
CAPELLA_C09_SP_CPHD_HH_20240731015228_20240731015256,ES,EXILP,HNE,200.0,28.66082,-17.912222,"Los Llanos de Aridane - La Palma,Spain",0.0126,0.0414,0
CAPELLA_C09_SP_CPHD_HH_20240731015228_20240731015256,ES,EXILP,HNN,200.0,28.66082,-17.912222,"Los Llanos de Aridane - La Palma,Spain",0.0119,0.0363,0
CAPELLA_C09_SP_CPHD_HH_20240731015228_20240731015256,ES,EXILP,HNZ,200.0,28.66082,-17.912222,"Los Llanos de Aridane - La Palma,Spain",0.0105,0.0348,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.7744,1.7034,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,1.5286,3.9885,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.6084,1.3361,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0464,0.139,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.1045,0.2751,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0225,0.0681,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,0.562,1.4723,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,1.1343,2.7716,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,0.7914,1.6855,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.7752,1.8601,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.4765,3.6729,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.6702,1.5964,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0539,0.1836,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0798,0.2954,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0244,0.0856,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,0.6365,1.5906,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,0.9933,2.3487,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,0.8245,1.6201,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,728.8039,2788.3814,1
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,657.5977,1934.9348,1
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,841.7694,3132.5156,1
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.0176,2.6391,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.3732,2.892,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.5189,1.3614,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0876,0.2985,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0798,0.2221,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0318,0.0836,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,2.4569,6.3431,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.296,0.7274,0
CAPELLA_C10_SP_CPHD_HH_20240705135904_20240705135931,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.3367,0.6853,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.8347,1.8177,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,1.5316,3.553,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.6686,1.4651,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0409,0.1056,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.1083,0.3731,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0256,0.0739,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,0.9198,2.8585,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,1.3163,2.9189,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,0.7267,1.5424,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.9893,2.1223,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.4291,3.5269,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.7363,1.4156,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0495,0.1384,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0729,0.2488,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0262,0.0797,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,0.9289,2.8052,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,1.0528,2.3973,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,0.8114,1.6389,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,638.909,3592.8125,1
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,661.723,2094.6096,1
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,892.1472,3371.2482,1
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.2995,3.4005,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.466,3.4131,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.7156,1.7456,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0825,0.2118,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0787,0.2167,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0317,0.0814,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,2.8852,8.9902,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.3571,0.9066,0
CAPELLA_C10_SP_CPHD_HH_20240708120004_20240708120030,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.4457,1.0086,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,BYL,HHE,100.0,19.412087,-155.259877,Byron's Ledge,0.0788,0.213,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,BYL,HHN,100.0,19.412087,-155.259877,Byron's Ledge,0.1298,0.3512,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,BYL,HHZ,100.0,19.412087,-155.259877,Byron's Ledge,0.8253,2.2304,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,1.2688,3.9613,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,1.2653,3.1722,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.5307,1.5171,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0605,0.1925,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.1194,0.3922,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0285,0.0843,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,1.0857,3.4357,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,1.0355,2.7874,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,0.5162,1.3331,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.2265,4.1095,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.2803,4.3942,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.533,1.5448,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0609,0.2145,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0932,0.3399,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0278,0.088,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,1.2388,3.3891,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,0.9291,3.0691,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,0.4347,1.0251,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,794.1869,3513.5643,1
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,695.4512,2006.958,1
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,992.1617,4683.9882,1
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.3357,4.5073,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.5341,3.052,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.4701,1.2352,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1177,0.3685,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0855,0.2362,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0327,0.0925,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,2.9628,8.1554,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.3567,1.0428,0
CAPELLA_C10_SP_CPHD_HH_20240709202225_20240709202256,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.3356,0.8667,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,EBCN,HHE,100.0,37.752,14.9858,Etna Bocca Nuova,0.336,1.1056,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,EBCN,HHN,100.0,37.752,14.9858,Etna Bocca Nuova,0.4622,1.6385,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,EBCN,HHZ,100.0,37.752,14.9858,Etna Bocca Nuova,0.2155,0.7599,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,ECNE,HHE,100.0,37.7653,15.0018,ECNE,0.4382,1.6391,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,ECNE,HHN,100.0,37.7653,15.0018,ECNE,0.3761,1.4416,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,ECNE,HHZ,100.0,37.7653,15.0018,ECNE,0.229,0.7634,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,ECPN,HHE,100.0,37.7437,14.9865,Etna Cratere del Piano,0.6534,2.3959,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,ECPN,HHN,100.0,37.7437,14.9865,Etna Cratere del Piano,0.4781,1.5994,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,ECPN,HHZ,100.0,37.7437,14.9865,Etna Cratere del Piano,0.1943,0.6492,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,EPLC,HHE,100.0,37.7651,14.9857,Etna Punta Lucia,0.3459,1.0107,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,EPLC,HHN,100.0,37.7651,14.9857,Etna Punta Lucia,0.4271,1.3451,0
CAPELLA_C14_SP_CPHD_HH_20240709040329_20240709040358,IV,EPLC,HHZ,100.0,37.7651,14.9857,Etna Punta Lucia,0.1829,0.5311,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.7011,1.8515,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,1.2077,3.4643,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.6258,1.4537,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0425,0.1156,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.1042,0.3927,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0287,0.0776,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,0.6753,2.2782,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,1.0783,3.8424,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,0.5332,1.3458,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.9063,2.4175,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.3683,5.584,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.5656,1.323,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0596,0.2181,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.102,0.3286,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0239,0.0745,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,0.8253,2.7563,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,0.9943,3.1654,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,0.4843,1.3591,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,742.9806,3144.7847,1
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,595.6931,1933.0695,1
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,826.0714,3128.5332,1
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.4587,4.4549,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.2034,3.0203,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.5524,1.2117,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1084,0.2944,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0725,0.202,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0336,0.1331,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,3.1866,8.6995,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.2745,0.7517,0
CAPELLA_C14_SP_CPHD_HH_20240709133511_20240709133539,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.2529,0.5918,0
CAPELLA_C14_SS_CPHD_HH_20240814025656_20240814025712,AM,R5C4C,EHE,100.0,32.78378378378378,-79.93062730639915,Raspberry Shake Citizen Science Station,0.4168,1.4878,0
CAPELLA_C14_SS_CPHD_HH_20240814025656_20240814025712,AM,R5C4C,EHN,100.0,32.78378378378378,-79.93062730639915,Raspberry Shake Citizen Science Station,0.6446,1.6031,0
CAPELLA_C14_SS_CPHD_HH_20240814025656_20240814025712,AM,R5C4C,EHZ,100.0,32.78378378378378,-79.93062730639915,Raspberry Shake Citizen Science Station,0.5767,2.0523,0
CAPELLA_C14_SS_CPHD_HH_20240814025656_20240814025712,AM,R6498,EHZ,100.0,32.78378378378378,-79.93062730639915,Raspberry Shake Citizen Science Station,0.4707,1.6047,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,BAIN,HNE,200.0,41.396,2.173,Barcelona_Tetuan,0.0262,0.1125,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,BAIN,HNN,200.0,41.396,2.173,Barcelona_Tetuan,0.0332,0.1768,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,BAIN,HNZ,200.0,41.396,2.173,Barcelona_Tetuan,0.0347,0.1233,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,BAJU,HNE,200.0,41.3853,2.1741,Barcelona - Ciutat Vella,0.0329,0.1218,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,BAJU,HNN,200.0,41.3853,2.1741,Barcelona - Ciutat Vella,0.029,0.1169,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,BAJU,HNZ,200.0,41.3853,2.1741,Barcelona - Ciutat Vella,0.0364,0.1241,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,ICJA,HHE,250.0,41.3844,2.1189,Barcelona (Geo3BCN-CSIC),0.0952,0.2253,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,ICJA,HHN,250.0,41.3844,2.1189,Barcelona (Geo3BCN-CSIC),0.095,0.2427,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,ICJA,HHZ,250.0,41.3844,2.1189,Barcelona (Geo3BCN-CSIC),0.1307,0.3053,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,MTJR,HNE,200.0,41.37007,2.15608,Montjuic,0.0159,0.0698,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,MTJR,HNN,200.0,41.37007,2.15608,Montjuic,0.016,0.0559,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,CA,MTJR,HNZ,200.0,41.37007,2.15608,Montjuic,0.012,0.0533,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,AM,R0A45,EHZ,100.0,41.3963963963964,2.1018458232498802,Raspberry Shake Citizen Science Station,0.0554,0.1404,0
CAPELLA_C13_SS_CPHD_HH_20240817103939_20240817103954,AM,R10D3,EHZ,100.0,41.37837837837838,2.113300379624703,Raspberry Shake Citizen Science Station,0.0868,0.2798,0
CAPELLA_C14_SP_CPHD_HH_20240802025238_20240802025316,ES,CENR,HHE,100.0,28.62581,-17.84609,"El Paso (La Palma),Spain",5.0092,14.1812,0
CAPELLA_C14_SP_CPHD_HH_20240802025238_20240802025316,ES,CENR,HHN,100.0,28.62581,-17.84609,"El Paso (La Palma),Spain",3.9078,11.3895,0
CAPELLA_C14_SP_CPHD_HH_20240802025238_20240802025316,ES,CENR,HHZ,100.0,28.62581,-17.84609,"El Paso (La Palma),Spain",0.378,1.2168,0
CAPELLA_C15_SP_CPHD_HH_20240820012719_20240820012752,CN,FRB,BH1,40.0,63.7469,-68.5451,"Iqaluit, NU, CA",0.1397,0.3342,0
CAPELLA_C15_SP_CPHD_HH_20240820012719_20240820012752,CN,FRB,BH2,40.0,63.7469,-68.5451,"Iqaluit, NU, CA",0.0946,0.2851,0
CAPELLA_C15_SP_CPHD_HH_20240820012719_20240820012752,CN,FRB,BH3,40.0,63.7469,-68.5451,"Iqaluit, NU, CA",0.0937,0.2694,0
